PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
27623	70861163					9966920	2023	7	21	20	13	33	0	0.350374	-4.242154	8.882595							0.008228	-0.063647	0.648512							0.003613	-0.042414	0.088825	0.999995	4.1e-05	-0.000318	0.003243	92786.0	-3.392383	-2.546	-141.185852	-21.212380912	-44.969341313	936.742808				0.0			
27723	70871163					9966796	2023	7	21	20	13	34	0	0.271806	-3.278657	9.804483							0.020078	-0.007627	0.449794							0.002788	-0.03279	0.098042	0.999997	0.0001	-3.8e-05	0.002249	92788.0	-3.288	-1.636821	-108.675751	-21.212424164	-44.969366756	936.433379				0.0			
27823	70881163					9967672	2023	7	21	20	13	35	0	0.236677	-0.554018	8.7321							0.017946	-0.00319	0.03957							0.002366	-0.005548	0.087321	1.0	9e-05	-1.6e-05	0.000198	92786.0	-1.482664	-2.060381	-94.566299	-21.212477326	-44.96936746	936.253754				0.0			
27923	70891163					9966548	2023	7	21	20	13	36	0	-0.25136	1.253161	9.517899							-0.026583	0.009689	-0.197193							-0.002497	0.012547	0.095177	1.0	-0.000133	4.8e-05	-0.000986	92781.0	-1.349655	-3.03717	-99.860771	-21.212533455	-44.969360991	936.059874				0.0			
28023	70901164					9966424	2023	7	21	20	13	37	0	-0.137361	1.083813	9.987685							-0.027253	-0.035836	-0.161962							-0.001383	0.010853	0.099875	1.0	-0.000136	-0.000179	-0.00081	92789.0	-0.380692	-3.516911	-110.991127	-21.212593421	-44.969363231	935.828167				0.0			
28123	70911164					9967300	2023	7	21	20	13	38	0	-0.175149	0.252038	9.722346							-0.025171	-0.007093	-0.079997							-0.001754	0.002533	0.097223	1.0	-0.000126	-3.5e-05	-0.0004	92782.0	-1.37491	-4.133948	-117.748024	-21.21265778	-44.969377961	935.56876				0.0			
28223	70921164					9966176	2023	7	21	20	13	39	0	1.870726	-0.547857	9.00058							-0.019269	0.008851	0.024408							0.018712	-0.005468	0.090005	1.0	-9.6e-05	4.4e-05	0.000122	92780.0	-2.580269	-4.787266	-119.35862	-21.212724173	-44.969399871	935.348721				0.0			
28323	70931164					9966052	2023	7	21	20	13	40	0	2.698346	-0.46119	10.122583							-0.002717	0.016837	0.012601							0.026992	-0.004609	0.101224	1.0	-1.4e-05	8.4e-05	6.3e-05	92782.0	-3.314315	-4.492351	-118.129295	-21.212784747	-44.969420339	935.254452				0.0			
28423	70941164					9966928	2023	7	21	20	13	41	0	1.017294	-0.207487	9.556863							-0.001059	0.002173	-0.073446							0.010173	-0.002078	0.095569	1.0	-5e-06	1.1e-05	-0.000367	92780.0	-3.398384	-3.677853	-118.717873	-21.212830593	-44.969434814	935.306983				0.0			
28523	70951164					9965804	2023	7	21	20	13	42	0	0.482747	0.834607	9.572818							-0.00455	-0.0216	-0.306377							0.00483	0.008341	0.095729	0.999999	-2.3e-05	-0.000108	-0.001532	92780.0	-3.615287	-3.929299	-130.378723	-21.212869394	-44.969451477	935.544393				0.0			
28623	70961164					9965680	2023	7	21	20	13	43	0	-0.326905	1.86464	10.08286							0.01543	0.050631	-0.502104							-0.003197	0.018647	0.100831	0.999997	7.7e-05	0.000253	-0.002511	92781.0	-3.499755	-4.853827	-153.582352	-21.212902789	-44.969478058	935.252482				0.0			
28723	70971164					9966556	2023	7	21	20	13	44	0	-0.516809	3.649839	10.635695							-0.006423	0.010302	-0.557148							-0.005061	0.036516	0.106356	0.999996	-3.2e-05	5.2e-05	-0.002786	92780.0	-0.004719	-6.651916	173.489044	-21.212924947	-44.969523748	934.879475				0.0			
28823	70981164					9965431	2023	7	21	20	13	45	0	-0.076079	0.514012	9.752126							-0.018751	0.000516	-0.103211							-0.000758	0.00515	0.097521	1.0	-9.4e-05	3e-06	-0.000516	92781.0	0.385973	-8.116783	153.055389	-21.212921327	-44.969586452	934.345764				0.0			
28923	70991164					9965307	2023	7	21	20	13	46	0	-0.105762	-0.222329	8.723801							-0.027589	-0.035947	-0.019596							-0.001074	-0.002211	0.087238	1.0	-0.000138	-0.00018	-9.8e-05	92778.0	0.104159	-8.724137	149.830536	-21.212900518	-44.969660735	933.715055				0.0			
29023	71001164					9966183	2023	7	21	20	13	47	0	1.005289	0.075101	10.483998							0.011527	-0.037484	-0.024813							0.010033	0.000744	0.104842	1.0	5.8e-05	-0.000187	-0.000124	92774.0	-0.275385	-9.198988	149.016418	-21.212873456	-44.96974634	933.044889				0.0			
29123	71011164					9965059	2023	7	21	20	13	48	0	2.147551	0.610343	10.912186							-0.019338	-0.01108	-0.010958							0.02147	0.006113	0.109122	1.0	-9.7e-05	-5.5e-05	-5.5e-05	92770.0	-0.35468	-9.593766	147.881241	-21.212843078	-44.969837396	932.447778				0.0			
29223	71021164					9964935	2023	7	21	20	13	49	0	3.295164	-0.432936	10.197479							-0.016087	-0.009305	-0.003701							0.032947	-0.004322	0.101977	1.0	-8e-05	-4.7e-05	-1.9e-05	92775.0	-0.492063	-10.213549	147.801697	-21.212812586	-44.969925256	932.024495				0.0			
29323	71031164					9964811	2023	7	21	20	13	50	0	3.391174	-0.193188	10.99744							0.020154	0.010438	0.042959							0.033918	-0.001936	0.109972	1.0	0.000101	5.2e-05	0.000215	92767.0	-1.286748	-10.614046	149.028641	-21.21278484	-44.970006745	931.68035				0.0			
29423	71041164					9965687	2023	7	21	20	13	51	0	3.229167	-1.371168	9.372519							0.021378	0.009025	0.195127							0.032309	-0.01369	0.093722	1.0	0.000107	4.5e-05	0.000976	92772.0	-2.289458	-10.593313	155.785049	-21.212764576	-44.970075829	931.520695				0.0			
29523	71051164					9964564	2023	7	21	20	13	52	0	2.329984	-3.366702	10.015564							0.057383	-0.028629	0.377245							0.023349	-0.033652	0.100149	0.999998	0.000287	-0.000143	0.001886	92776.0	-3.131822	-9.786998	172.442642	-21.212757651	-44.970133895	931.538764				0.0			
29623	71061164					9964440	2023	7	21	20	13	53	0	1.055419	-3.463763	9.827804							0.043156	-0.034139	0.4878							0.010622	-0.034633	0.098272	0.999997	0.000216	-0.000171	0.002439	92769.0	-5.748897	-8.440507	-160.64856	-21.212767976	-44.970183166	931.713174				0.0			
29723	71071164					9965316	2023	7	21	20	13	54	0	0.7941	-4.006291	10.453772							0.019333	-0.037461	0.467003							0.008015	-0.040054	0.104535	0.999997	9.7e-05	-0.000187	0.002335	92764.0	-7.965286	-5.026672	-132.714035	-21.212798247	-44.97022156	931.76305				0.0			
29823	71081164					9964192	2023	7	21	20	13	55	0	-0.415063	-1.020638	9.672597							0.072276	0.007094	0.047332							-0.004145	-0.010242	0.096722	1.0	0.000361	3.5e-05	0.000237	92763.0	-5.160319	-3.214454	-116.753517	-21.212844865	-44.970243698	932.013696				0.0			
29923	71091164					9964069	2023	7	21	20	13	56	0	-0.065086	0.040151	9.025852							0.015698	-0.000309	-0.048749							-0.000651	0.000395	0.090259	1.0	7.8e-05	-2e-06	-0.000244	92775.0	-2.457484	-3.424678	-118.404701	-21.212901659	-44.970260806	932.238457				0.0			
30023	71101164					9964945	2023	7	21	20	13	57	0	-0.656222	0.535021	9.56902							0.026556	-0.036047	-0.016702							-0.006579	0.005338	0.09569	1.0	0.000133	-0.00018	-8.4e-05	92768.0	-0.727151	-3.48428	-120.631317	-21.212966884	-44.970283512	932.3463				0.0			
30123	71111164					9963821	2023	7	21	20	13	58	0	0.483703	-0.284272	9.464859							-0.01987	0.011294	0.044656							0.004843	-0.002832	0.094649	1.0	-9.9e-05	5.6e-05	0.000223	92767.0	-0.643575	-3.622923	-118.284477	-21.213039741	-44.970310072	932.386109				0.0			
30223	71121164					9963698	2023	7	21	20	13	59	0	1.446804	-0.155079	9.872799							-5.4e-05	0.031352	-0.014138							0.014483	-0.001552	0.098726	1.0	-0.0	0.000157	-7.1e-05	92765.0	-0.760767	-3.903076	-117.558487	-21.213115216	-44.970334785	932.457577				0.0			
30323	71131165					9964574	2023	7	21	20	14	0	0	1.167898	0.157039	9.59402							0.017111	0.016016	-0.019687							0.011687	0.001561	0.095939	1.0	8.6e-05	8e-05	-9.8e-05	92761.0	-0.361759	-4.05304	-118.518265	-21.213186471	-44.970358211	932.538774				0.0			
30423	71141165					9963451	2023	7	21	20	14	1	0	0.611933	0.559862	9.959466							-0.060286	-0.006911	-0.088384							0.006118	0.005626	0.099593	1.0	-0.000301	-3.5e-05	-0.000442	92764.0	-0.456144	-4.029094	-121.716408	-21.213254725	-44.970382509	932.871925				0.0			
30523	71151165					9963327	2023	7	21	20	14	2	0	-0.118472	0.002938	10.122613							0.031343	-0.028494	-0.029494							-0.001199	1.4e-05	0.101226	1.0	0.000157	-0.000142	-0.000147	92764.0	-1.510885	-4.139908	-125.279457	-21.213319994	-44.970412035	932.972192				0.0			
30623	71161165					9964204	2023	7	21	20	14	3	0	0.11609	-1.06109	9.460227							0.003872	0.001185	0.031341							0.001163	-0.010613	0.094602	1.0	1.9e-05	6e-06	0.000157	92767.0	-2.07083	-5.251304	-124.311737	-21.213388421	-44.970445584	933.156264				0.0			
30723	71171165					9963081	2023	7	21	20	14	4	0	0.77279	-0.181066	9.781041							0.015521	-0.039837	0.041452							0.007709	-0.001817	0.097812	1.0	7.8e-05	-0.000199	0.000207	92766.0	-1.20129	-6.139685	-122.080849	-21.213460935	-44.970478085	933.208618				0.0			
30823	71181165					9962957	2023	7	21	20	14	5	0	1.150369	-0.494226	9.29236							0.004748	0.000989	0.009064							0.011504	-0.004944	0.092923	1.0	2.4e-05	5e-06	4.5e-05	92758.0	-1.356065	-6.809549	-120.66581	-21.213536868	-44.970508866	933.119677				0.0			
30923	71191165					9963834	2023	7	21	20	14	6	0	0.959182	-1.558623	6.730316							-0.004811	0.055209	-0.002081							0.00961	-0.015585	0.067301	1.0	-2.4e-05	0.000276	-1e-05	92767.0	-0.187134	-7.548742	-120.95739	-21.213617194	-44.970539521	933.292315				0.0			
31023	71201165					9962710	2023	7	21	20	14	7	0	0.870369	-0.721095	8.9502							-0.007478	-0.010347	-0.008928							0.008699	-0.007208	0.089503	1.0	-3.7e-05	-5.2e-05	-4.5e-05	92763.0	-1.275139	-7.804642	-121.135048	-21.213696876	-44.970571127	933.071665				0.0			
31123	71211165					9962587	2023	7	21	20	14	8	0	1.573339	-0.324086	10.137276							0.017086	-0.008381	-0.007176							0.015729	-0.00325	0.101373	1.0	8.5e-05	-4.2e-05	-3.6e-05	92763.0	-1.441543	-8.620879	-121.436653	-21.213778065	-44.970603699	932.870459				0.0			
31223	71221165					9963464	2023	7	21	20	14	9	0	1.84976	-0.236574	9.274847							-0.008278	-0.007869	0.010739							0.018494	-0.002361	0.092749	1.0	-4.1e-05	-3.9e-05	5.4e-05	92763.0	-0.716395	-9.464172	-121.208153	-21.213859116	-44.970636041	932.629108				0.0			
31323	71231165					9962340	2023	7	21	20	14	10	0	3.192334	-0.053616	9.274498							0.006426	-0.005004	0.003773							0.031921	-0.000539	0.092746	1.0	3.2e-05	-2.5e-05	1.9e-05	92758.0	-1.049052	-9.80747	-120.530067	-21.213936512	-44.970666492	932.315965				0.0			
31423	71241165					9962217	2023	7	21	20	14	11	0	3.416144	-0.536747	10.768956							0.021089	-0.069411	-0.023453							0.034123	-0.005383	0.107701	1.0	0.000105	-0.000347	-0.000117	92766.0	-1.570371	-10.06044	-120.739006	-21.214005267	-44.970693139	932.081399				0.0			
31523	71251165					9963094	2023	7	21	20	14	12	0	3.836761	-0.17897	8.588102							-0.036384	0.007272	0.006127							0.038371	-0.001773	0.08588	1.0	-0.000182	3.6e-05	3.1e-05	92761.0	-2.506963	-10.604458	-121.496994	-21.214060399	-44.970715175	932.017226				0.0			
31623	71261165					9961970	2023	7	21	20	14	13	0	3.122012	-0.876872	9.706429							-0.012786	0.034192	0.050879							0.031239	-0.008755	0.09706	1.0	-6.4e-05	0.000171	0.000254	92755.0	-3.304844	-10.248045	-119.696129	-21.214097477	-44.97073023	932.170109				0.0			
31723	71271165					9961847	2023	7	21	20	14	14	0	0.469298	-1.293698	9.21951							-0.011363	0.07938	0.196595							0.004742	-0.012927	0.092194	0.999999	-5.7e-05	0.000397	0.000983	92759.0	-4.715764	-7.358762	-113.616669	-21.214121129	-44.970738515	932.461444				0.0			
31823	71281165					9962724	2023	7	21	20	14	15	0	-0.738137	-2.808825	9.000633							0.031365	0.038735	0.435669							-0.007303	-0.028118	0.090003	0.999998	0.000157	0.000194	0.002178	92755.0	-6.10921	-3.089304	-95.7034	-21.214147079	-44.970742093	932.803352				0.0			
31923	71291165					9961601	2023	7	21	20	14	16	0	-0.845846	-2.782158	9.82385							-0.041343	-0.045237	0.516328							-0.008409	-0.027823	0.098242	0.999997	-0.000207	-0.000226	0.002582	92754.0	-6.12718	1.105849	-68.768112	-21.214177334	-44.97073342	933.276736				0.0			
32023	71301165					9961477	2023	7	21	20	14	17	0	-0.498361	-2.355388	11.003415							0.025001	-0.045925	0.391762							-0.004963	-0.023577	0.11003	0.999998	0.000125	-0.00023	0.001959	92756.0	-5.167196	2.886762	-40.014538	-21.214204242	-44.970706925	933.819654				0.0			
32123	71311165					9962354	2023	7	21	20	14	18	0	-1.814969	-1.59562	9.037716							-0.038869	0.030191	0.164283							-0.018123	-0.015954	0.090383	1.0	-0.000194	0.000151	0.000821	92760.0	-3.726105	3.639916	-26.974188	-21.214220999	-44.970664787	934.430731				0.0			
32223	71321165					9961231	2023	7	21	20	14	19	0	0.141082	-0.986514	10.645817							0.012172	0.005461	0.079114							0.001418	-0.009871	0.106458	1.0	6.1e-05	2.7e-05	0.000396	92758.0	-2.922182	4.590388	-20.897255	-21.214232713	-44.970613379	935.017326				0.0			
32323	71331165					9961108	2023	7	21	20	14	20	0	-2.387769	-1.37051	11.776791							0.009452	-0.002851	0.031282							-0.023877	-0.013714	0.117767	1.0	4.7e-05	-1.4e-05	0.000156	92755.0	-2.886232	4.669392	-18.297338	-21.214241449	-44.970555269	935.651416				0.0			
32423	71341165					9961985	2023	7	21	20	14	21	0	-1.734774	-1.096268	9.751595							0.031567	0.016148	0.030766							-0.017338	-0.010981	0.097516	1.0	0.000158	8.1e-05	0.000154	92754.0	-2.920294	4.499225	-16.231501	-21.214248953	-44.970490106	936.268915				0.0			
32523	71351165					9960861	2023	7	21	20	14	22	0	-2.077722	-1.128423	9.278549							0.005116	-0.054744	0.030634							-0.020801	-0.01129	0.09278	1.0	2.6e-05	-0.000274	0.000153	92756.0	-2.246138	4.762069	-14.838233	-21.214255029	-44.970418219	936.91617				0.0			
32623	71361166					9960738	2023	7	21	20	14	23	0	-1.418609	-0.918663	9.675473							-0.007884	0.020055	0.027569							-0.014175	-0.009185	0.096757	1.0	-3.9e-05	0.0001	0.000138	92756.0	-1.678425	5.699588	-13.430434	-21.214259906	-44.970339226	937.586164				0.0			
32723	71371166					9961615	2023	7	21	20	14	24	0	-1.996502	-0.951063	9.427454							-0.025252	0.018942	0.062911							-0.019953	-0.009505	0.094278	1.0	-0.000126	9.5e-05	0.000315	92750.0	-3.467193	5.565755	-10.153572	-21.21426306	-44.970253394	938.334795				0.0			
32823	71381166					9960492	2023	7	21	20	14	25	0	-1.824486	-2.005706	9.910892							-0.026919	0.009095	0.106315							-0.01823	-0.020053	0.099112	1.0	-0.000135	4.5e-05	0.000532	92759.0	-4.923553	6.069018	-5.717649	-21.214261169	-44.970161372	939.138293				0.0			
32923	71391166					9960369	2023	7	21	20	14	26	0	-2.021226	-2.177	10.955894							0.174964	-0.072922	0.104979							-0.020241	-0.021876	0.109532	0.999999	0.000875	-0.000365	0.000525	92755.0	-6.190696	6.1416	0.608265	-21.214251109	-44.970064953	940.021211				0.0			
33023	71401166					9961246	2023	7	21	20	14	27	0	-1.616769	-0.729345	10.842697							0.030828	0.002288	0.042409							-0.016165	-0.007314	0.108426	1.0	0.000154	1.1e-05	0.000212	92751.0	-3.339816	8.907307	4.511644	-21.214230574	-44.969966289	941.028813				0.0			
33123	71411166					9960122	2023	7	21	20	14	28	0	-1.395363	0.12367	9.769073							0.056646	0.001242	-0.01063							-0.013953	0.00121	0.097691	1.0	0.000283	6e-06	-5.3e-05	92742.0	-1.826659	8.501959	5.910571	-21.214204722	-44.969866709	942.21754				0.0			
33223	71421166					9960999	2023	7	21	20	14	29	0	-1.286406	-1.092891	10.208833							-0.029636	-0.034173	-0.006158							-0.012882	-0.010913	0.102088	1.0	-0.000148	-0.000171	-3.1e-05	92748.0	-1.410327	8.05741	5.70759	-21.214177038	-44.969765489	943.30256				0.0			
33323	71431166					9959876	2023	7	21	20	14	30	0	-2.326155	-0.809098	9.699812							-0.009885	-0.040546	0.016692							-0.023281	-0.008088	0.096994	1.0	-4.9e-05	-0.000203	8.3e-05	92744.0	-1.078783	8.221519	6.564441	-21.214148775	-44.969662033	944.314473				0.0			
33423	71441166					9959753	2023	7	21	20	14	31	0	-1.496841	-0.219016	9.301712							-0.002839	-0.032519	0.013246							-0.014983	-0.00219	0.093015	1.0	-1.4e-05	-0.000163	6.6e-05	92746.0	-0.64604	8.054419	7.535343	-21.214118155	-44.969556765	945.301256				0.0			
33523	71451166					9960630	2023	7	21	20	14	32	0	-1.127426	-0.818556	9.370912							-0.004381	0.019563	0.033849							-0.011264	-0.008185	0.09371	1.0	-2.2e-05	9.8e-05	0.000169	92748.0	-1.527184	7.710836	8.855817	-21.214085481	-44.969449876	946.137725				0.0			
33623	71461166					9959507	2023	7	21	20	14	33	0	-0.250566	-0.787847	10.251426							0.006472	-0.053787	0.015399							-0.002533	-0.007882	0.102513	1.0	3.2e-05	-0.000269	7.7e-05	92741.0	-2.011714	6.254559	10.039461	-21.214050087	-44.969341988	946.638094				0.0			
33723	71471166					9959384	2023	7	21	20	14	34	0	0.649861	-0.766258	10.506767							-0.001032	-0.014905	0.02732							0.006492	-0.007661	0.105068	1.0	-5e-06	-7.5e-05	0.000137	92735.0	-2.979209	5.622357	11.532794	-21.214014216	-44.969238326	946.828431				0.0			
33823	71481166					9960261	2023	7	21	20	14	35	0	-0.132229	-1.057793	9.906439							-0.01307	-0.004653	0.032273							-0.001323	-0.010572	0.099065	1.0	-6.5e-05	-2.3e-05	0.000161	92739.0	-3.069256	5.730734	12.903578	-21.213979072	-44.96914455	946.812969				0.0			
33923	71491166					9959138	2023	7	21	20	14	36	0	-0.208124	-0.633666	10.009154							0.007929	-0.001392	0.020637							-0.002081	-0.006341	0.100091	1.0	4e-05	-7e-06	0.000103	92745.0	-2.76325	5.73462	14.595703	-21.213944601	-44.969059142	946.677659				0.0			
34023	71501166					9959015	2023	7	21	20	14	37	0	0.030247	0.372247	9.824059							-0.013676	-0.026605	0.018964							0.000289	0.003729	0.09824	1.0	-6.8e-05	-0.000133	9.5e-05	92740.0	-1.344924	5.334721	15.362989	-21.213909111	-44.96897847	946.480849				0.0			
34123	71511166					9959892	2023	7	21	20	14	38	0	-0.01673	-0.252089	8.838678							0.05073	0.009709	-0.004018							-0.000163	-0.002543	0.088386	1.0	0.000254	4.9e-05	-2e-05	92736.0	-0.709834	5.60114	16.255838	-21.21387584	-44.968905018	946.220746				0.0			
34223	71521166					9958768	2023	7	21	20	14	39	0	-0.055078	1.595304	10.034834							0.022562	0.003026	-0.173036							-0.000535	0.015942	0.10035	1.0	0.000113	1.5e-05	-0.000865	92739.0	0.822766	5.303191	11.181669	-21.213845765	-44.968839777	946.139835				0.0			
34323	71531166					9958645	2023	7	21	20	14	40	0	-0.374755	2.360864	9.910585							-0.030706	-0.047478	-0.40473							-0.003723	0.023631	0.099101	0.999998	-0.000154	-0.000237	-0.002024	92740.0	-0.529874	3.838312	-6.356989	-21.213828584	-44.968780372	945.812072				0.0			
34423	71541166					9959522	2023	7	21	20	14	41	0	0.055712	2.070624	9.472196							0.011457	-0.04745	-0.463346							0.000583	0.020699	0.094723	0.999997	5.7e-05	-0.000237	-0.002317	92739.0	-3.749544	0.105708	-32.370083	-21.213832952	-44.968724059	945.320721				0.0			
34523	71551166					9958399	2023	7	21	20	14	42	0	-0.337142	2.785798	9.101208							0.074947	-0.073626	-0.452626							-0.003342	0.027831	0.091021	0.999997	0.000375	-0.000368	-0.002263	92738.0	-0.182679	-6.071102	-59.375381	-21.213861125	-44.968673809	944.644419				0.0			
34623	71561166					9959276	2023	7	21	20	14	43	0	-0.578045	1.182395	9.510301							-0.018213	-0.014863	-0.065133							-0.005784	0.011834	0.095101	1.0	-9.1e-05	-7.4e-05	-0.000326	92736.0	1.660528	-7.755313	-74.25457	-21.213913668	-44.968634892	943.516604				0.0			
34723	71571166					9958153	2023	7	21	20	14	44	0	0.71837	-0.603693	9.846192							-0.019602	-0.008284	0.037388							0.007181	-0.006026	0.098463	1.0	-9.8e-05	-4.1e-05	0.000187	92724.0	0.082125	-8.853652	-74.982025	-21.213981726	-44.968600021	942.155921				0.0			
34823	71581166					9958030	2023	7	21	20	14	45	0	0.972607	-0.482152	9.618927							-6.9e-05	-0.005013	0.048676							0.009725	-0.004819	0.09619	1.0	-0.0	-2.5e-05	0.000243	92730.0	-2.012917	-9.282425	-73.013374	-21.214057137	-44.968560628	940.969089				0.0			
34923	71591167					9958907	2023	7	21	20	14	46	0	1.502426	-1.730202	10.145408							-0.021231	-0.031158	0.030634							0.015011	-0.017289	0.101458	1.0	-0.000106	-0.000156	0.000153	92735.0	-2.7533	-9.198371	-71.093529	-21.214136318	-44.968514727	940.025299				0.0			
35023	71601167					9957784	2023	7	21	20	14	47	0	1.485493	0.170332	9.312249							0.02024	0.004346	6e-05							0.014857	0.001694	0.093122	1.0	0.000101	2.2e-05	0.0	92727.0	-2.876363	-9.111432	-70.711555	-21.214217813	-44.968464787	939.051289				0.0			
35123	71611167					9957661	2023	7	21	20	14	48	0	0.844236	-0.054142	8.681102							0.078787	-0.037713	0.005998							0.008426	-0.000575	0.086812	1.0	0.000394	-0.000189	3e-05	92723.0	0.071041	-8.586094	-71.623253	-21.21429925	-44.968413015	938.140599				0.0			
35223	71621167					9958539	2023	7	21	20	14	49	0	1.835984	0.462483	10.525793							0.02652	-0.021469	-0.007873							0.018349	0.00461	0.105261	1.0	0.000133	-0.000107	-3.9e-05	92727.0	0.86851	-10.409694	-71.227264	-21.214384595	-44.968360382	937.357029				0.0			
